(base) % python dtree.py pendigits_training.txt pendigits_test.txt randomized
Object Index = 0, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1319, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1320, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1321, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1322, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1323, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1324, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1325, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1326, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1327, Result = 2, True Class = 1, Accuracy = 0
Object Index = 1328, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1329, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1330, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1331, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1332, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1333, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1334, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1335, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1336, Result = 2, True Class = 1, Accuracy = 0
Object Index = 1337, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1338, Result = 9, True Class = 5, Accuracy = 0
Object Index = 1339, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1340, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1341, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1342, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1343, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1344, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1345, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1346, Result = 7, True Class = 1, Accuracy = 0
Object Index = 1347, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1348, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1349, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1350, Result = 6, True Class = 7, Accuracy = 0
Object Index = 1351, Result = 5, True Class = 9, Accuracy = 0
Object Index = 1352, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1353, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1354, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1355, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1356, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1357, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1358, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1359, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1360, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1361, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1362, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1363, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1364, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1365, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1366, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1367, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1368, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1369, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1370, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1371, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1372, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1373, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1374, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1375, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1376, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1377, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1378, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1379, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1380, Result = 8, True Class = 7, Accuracy = 0
Object Index = 1381, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1382, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1383, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1384, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1385, Result = 7, True Class = 2, Accuracy = 0
Object Index = 1386, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1387, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1388, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1389, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1390, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1391, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1392, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1393, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1394, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1395, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1396, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1397, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1398, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1399, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1400, Result = 2, True Class = 7, Accuracy = 0
Object Index = 1401, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1402, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1403, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1404, Result = 1, True Class = 2, Accuracy = 0
Object Index = 1405, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1406, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1407, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1408, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1409, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1410, Result = 4, True Class = 5, Accuracy = 0
Object Index = 1411, Result = 5, True Class = 6, Accuracy = 0
Object Index = 1412, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1413, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1414, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1415, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1416, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1417, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1418, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1419, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1420, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1421, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1422, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1423, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1424, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1425, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1426, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1427, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1428, Result = 2, True Class = 1, Accuracy = 0
Object Index = 1429, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1430, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1431, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1432, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1433, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1434, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1435, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1436, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1437, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1438, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1439, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1440, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1441, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1442, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1443, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1444, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1445, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1446, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1447, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1448, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1449, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1450, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1451, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1452, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1453, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1454, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1455, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1456, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1457, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1458, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1459, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1460, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1461, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1462, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1463, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1464, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1465, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1466, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1467, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1468, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1469, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1470, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1471, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1472, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1473, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1474, Result = 2, True Class = 1, Accuracy = 0
Object Index = 1475, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1476, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1477, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1478, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1479, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1480, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1481, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1482, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1483, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1484, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1485, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1486, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1487, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1488, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1489, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1490, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1491, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1492, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1493, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1494, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1495, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1496, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1497, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1498, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1499, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1500, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1501, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1502, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1503, Result = 8, True Class = 7, Accuracy = 0
Object Index = 1504, Result = 9, True Class = 4, Accuracy = 0
Object Index = 1505, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1506, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1507, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1508, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1509, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1510, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1511, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1512, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1513, Result = 6, True Class = 7, Accuracy = 0
Object Index = 1514, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1515, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1516, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1517, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1518, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1519, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1520, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1521, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1522, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1523, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1524, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1525, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1526, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1527, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1528, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1529, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1530, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1531, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1532, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1533, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1534, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1535, Result = 2, True Class = 1, Accuracy = 0
Object Index = 1536, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1537, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1538, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1539, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1540, Result = 9, True Class = 5, Accuracy = 0
Object Index = 1541, Result = 5, True Class = 9, Accuracy = 0
Object Index = 1542, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1543, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1544, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1545, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1546, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1547, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1548, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1549, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1550, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1551, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1552, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1553, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1554, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1555, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1556, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1557, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1558, Result = 4, True Class = 5, Accuracy = 0
Object Index = 1559, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1560, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1561, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1562, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1563, Result = 2, True Class = 1, Accuracy = 0
Object Index = 1564, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1565, Result = 9, True Class = 5, Accuracy = 0
Object Index = 1566, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1567, Result = 3, True Class = 7, Accuracy = 0
Object Index = 1568, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1569, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1570, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1571, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1572, Result = 4, True Class = 4, Accuracy = 1
Object Index = 1573, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1574, Result = 1, True Class = 1, Accuracy = 1
Object Index = 1575, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1576, Result = 9, True Class = 4, Accuracy = 0
Object Index = 1577, Result = 7, True Class = 7, Accuracy = 1
Object Index = 1578, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1579, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1580, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1581, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1582, Result = 4, True Class = 6, Accuracy = 0
Object Index = 1583, Result = 6, True Class = 6, Accuracy = 1
Object Index = 1584, Result = 9, True Class = 9, Accuracy = 1
Object Index = 1585, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1586, Result = 8, True Class = 8, Accuracy = 1
Object Index = 1587, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1588, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1589, Result = 5, True Class = 5, Accuracy = 1
Object Index = 1590, Result = 0, True Class = 0, Accuracy = 1
Object Index = 1591, Result = 2, True Class = 2, Accuracy = 1
Object Index = 1592, Result = 3, True Class = 3, Accuracy = 1
Object Index = 1593, Result = 5, True Class = 5, Accuracy = 1
